permalink,name,entity_type,category_code,raised_amount_usd,funded_at,funding_round_type,status,country_code,state_code,region,city
/company/xquva,Xquva,Company,cleantech,15000,2/8/2013,angel,unknown,USA,GA,Atlanta,atlanta
/company/xradia,Xradia,Company,biotech,7000000,3/8/2007,series-c+,unknown,USA,CA,SF Bay,pleasanton
/company/xtalic,Xtalic,Company,hardware,10000000,10/8/2008,venture,unknown,USA,MA,Boston,marlborough
/company/xtalic,Xtalic,Company,hardware,8000000,1/24/2011,venture,unknown,USA,MA,Boston,marlborough
/company/xtelligent-media,Xtelligent Media,Company,other,800000,3/28/2012,venture,unknown,USA,MA,Boston,framingham
/company/xtellus,Xtellus,Company,public_relations,8000000,2/28/2002,series-a,acquired,USA,NJ,Morris Plains,morris plains
/company/xtera-communications-inc,Xtera Communications,Company,hardware,52000000,8/10/2007,venture,unknown,USA,TX,Dallas,allen
/company/xtera-communications-inc,Xtera Communications,Company,hardware,30000000,10/10/2011,venture,unknown,USA,TX,Dallas,allen
/company/xtera-communications-inc,Xtera Communications,Company,hardware,11150000,4/9/2013,other,unknown,USA,TX,Dallas,allen
/company/xterprise-solutions,Xterprise Solutions,Company,software,2000000,2/7/2005,series-b,unknown,USA,TX,Dallas,carrollton
/company/xtify,Xtify,Company,mobile,3400000,5/1/2010,series-a,unknown,USA,NY,New York,new york
/company/xtime,Xtime,Company,software,3000000,6/16/2011,series-c+,unknown,USA,CA,SF Bay,redwood shores
/company/xtime,Xtime,Company,software,23000000,11/13/2012,series-b,unknown,USA,CA,SF Bay,redwood shores
/company/xtium,Xtium,Company,network_hosting,11500000,9/23/2011,series-a,unknown,USA,PA,Philadelphia,king of prussia
/company/xtraice,Xtraice,Company,NULL,1022160,11/5/2012,venture,unknown,USA,FL,Miami,south miami
/company/xtreme-innovations,Cloud.CM,Company,web,500000,NULL,angel,unknown,USA,CA,Los Angeles,los angeles
/company/xtreme-power,Xtreme Power,Company,cleantech,5000000,6/19/2009,series-b,unknown,USA,TX,Austin,kyle
/company/xtreme-power,Xtreme Power,Company,cleantech,2000000,1/1/2007,other,unknown,USA,TX,Austin,kyle
/company/xtreme-power,Xtreme Power,Company,cleantech,2000000,11/16/2009,series-b,unknown,USA,TX,Austin,kyle
/company/xtreme-power,Xtreme Power,Company,cleantech,29500000,7/27/2010,series-c+,unknown,USA,TX,Austin,kyle
/company/xtreme-power,Xtreme Power,Company,cleantech,10000000,5/25/2012,series-c+,unknown,USA,TX,Austin,kyle
/company/xtremio,XtremIO,Company,enterprise,14000000,6/6/2011,series-b,acquired,USA,CA,SF Bay,cupertino
/company/xtremio,XtremIO,Company,enterprise,5000000,12/5/2011,series-b,acquired,USA,CA,SF Bay,cupertino
/company/xtrm,XTRM,Company,NULL,1130000,5/9/2007,series-b,unknown,USA,CA,SF Bay,belmont
/company/xumii,Xumii,Company,mobile,5500000,9/8/2008,venture,acquired,USA,CA,SF Bay,san mateo
/company/xumii,Xumii,Company,mobile,4300000,11/1/2007,venture,acquired,USA,CA,SF Bay,san mateo
/company/xumii,Xumii,Company,mobile,3000000,12/12/2005,venture,acquired,USA,CA,SF Bay,san mateo
/company/xunlight,XunLight,Company,cleantech,22000000,5/7/2008,series-b,unknown,USA,OH,Toledo,toledo
/company/xunlight,XunLight,Company,cleantech,11000000,9/2/2008,venture,unknown,USA,OH,Toledo,toledo
/company/xvionics,XVionics,Company,NULL,3000000,11/4/2005,series-b,unknown,USA,VA,Washington DC,vienna
/company/xydo,XYDO,Company,software,1250000,6/8/2011,angel,unknown,USA,UT,Salt Lake City,park city
/company/xytis,Xytis,Company,biotech,24500000,1/9/2006,series-b,unknown,USA,CA,Los Angeles,irvine
/company/xzoops,xzoops,Company,web,950000,3/1/2011,angel,unknown,USA,CA,SF Bay,mountain view
/company/y-combinator,Y Combinator,Company,NULL,2000000,3/16/2009,venture,unknown,USA,CA,SF Bay,mountain view
/company/y-combinator,Y Combinator,Company,NULL,8250000,5/21/2010,venture,unknown,USA,CA,SF Bay,mountain view
/company/y-klub,Y-Klub,Company,other,90000,1/1/2010,angel,unknown,USA,CA,SF Bay,san francisco
/company/yabbly,Yabbly,Company,web,500000,5/8/2012,angel,unknown,USA,WA,Seattle,seattle
/company/yabbly,Yabbly,Company,web,300000,10/29/2012,angel,unknown,USA,WA,Seattle,seattle
/company/yabbly,Yabbly,Company,web,535000,6/17/2013,angel,unknown,USA,WA,Seattle,seattle
/company/yadahome,YadaHome,Company,network_hosting,250000,1/3/2008,angel,unknown,USA,DC,Washington DC,washington
/company/yahoo,Yahoo!,Company,web,2000000,4/1/1995,series-a,ipo,USA,CA,SF Bay,sunnyvale
/company/yahoo,Yahoo!,Company,web,4800000,11/30/1995,series-b,ipo,USA,CA,SF Bay,sunnyvale
/company/yakify-2,Yakify,Company,web,100000,1/1/2012,angel,acquired,USA,CA,Manhattan Baach,manhattan baach
/company/yamisee,Yamisee,Company,web,200000,3/24/2010,angel,unknown,USA,CT,Westport,westport
/company/yamisee,Yamisee,Company,web,500000,12/15/2010,angel,unknown,USA,CT,Westport,westport
/company/yammer,Yammer,Company,ecommerce,5000000,1/19/2009,series-a,acquired,USA,CA,SF Bay,san francisco
/company/yammer,Yammer,Company,ecommerce,10000000,2/2/2010,series-b,acquired,USA,CA,SF Bay,san francisco
/company/yammer,Yammer,Company,ecommerce,25000000,11/30/2010,series-c+,acquired,USA,CA,SF Bay,san francisco
/company/yammer,Yammer,Company,ecommerce,17000000,9/27/2011,series-c+,acquired,USA,CA,SF Bay,san francisco
/company/yammer,Yammer,Company,ecommerce,85000000,2/29/2012,series-c+,acquired,USA,CA,SF Bay,san francisco
/company/yap,Yap,Company,mobile,1500000,1/19/2007,series-a,unknown,USA,SC,Fort Mill,fort mill
/company/yap,Yap,Company,mobile,6500000,6/18/2008,series-a,unknown,USA,SC,Fort Mill,fort mill
/company/yap,Yap,Company,mobile,2000000,10/7/2010,venture,unknown,USA,SC,Fort Mill,fort mill
/company/yap,Yap,Company,mobile,2000000,10/7/2010,other,unknown,USA,SC,Fort Mill,fort mill
/company/yapp-media,Yapp Media,Company,software,5957148,4/9/2013,other,unknown,USA,NJ,North Caldwell,north caldwell
/company/yapta,Yapta,Company,web,2300000,7/1/2007,series-a,unknown,USA,WA,Seattle,seattle
/company/yapta,Yapta,Company,web,700000,7/1/2007,angel,unknown,USA,WA,Seattle,seattle
/company/yapta,Yapta,Company,web,2700000,12/12/2008,series-b,unknown,USA,WA,Seattle,seattle
/company/yapta,Yapta,Company,web,2000000,6/25/2009,series-c+,unknown,USA,WA,Seattle,seattle
/company/yapta,Yapta,Company,web,300000,4/1/2010,angel,unknown,USA,WA,Seattle,seattle
/company/yapta,Yapta,Company,web,3500000,12/29/2010,venture,unknown,USA,WA,Seattle,seattle
/company/yapta,Yapta,Company,web,5000000,7/20/2011,venture,unknown,USA,WA,Seattle,seattle
/company/yapta,Yapta,Company,web,1150000,1/4/2013,other,unknown,USA,WA,Seattle,seattle
/company/yaptime,YapTime,Company,web,200000,9/1/2010,angel,unknown,USA,CO,Denver,denver
/company/yardbarker,Yardbarker Network,Company,web,6000000,4/2/2008,series-b,acquired,USA,CA,SF Bay,san francisco
/company/yardbarker,Yardbarker Network,Company,web,634000,6/8/2009,venture,acquired,USA,CA,SF Bay,san francisco
/company/yardbarker,Yardbarker Network,Company,web,1500000,9/8/2009,venture,acquired,USA,CA,SF Bay,san francisco
/company/yardsellr,Yardsellr,Company,web,750000,3/1/2010,angel,unknown,USA,CA,SF Bay,palo alto
/company/yardsellr,Yardsellr,Company,web,5000000,11/22/2010,series-a,unknown,USA,CA,SF Bay,palo alto
/company/yasabe,YaSabe,Company,search,2700000,3/18/2013,series-a,unknown,USA,VA,Washington DC,herndon
/company/yasabe,YaSabe,Company,search,1100000,1/29/2013,venture,unknown,USA,VA,Washington DC,herndon
/company/yashi,Yashi,Company,advertising,250000,12/17/2010,angel,unknown,USA,NJ,Toms River,toms river
/company/yashi,Yashi,Company,advertising,1500000,11/19/2012,series-a,unknown,USA,NJ,Toms River,toms river
/company/yasmo-live,Yasmo,Company,mobile,20000,9/20/2009,angel,unknown,USA,CA,SF Bay,san francisco
/company/yasmo-live,Yasmo,Company,mobile,53000,9/10/2010,angel,unknown,USA,CA,SF Bay,san francisco
/company/yasmo-live,Yasmo,Company,mobile,270000,5/10/2011,angel,unknown,USA,CA,SF Bay,san francisco
/company/yasmo-live,Yasmo,Company,mobile,92000,10/10/2012,angel,unknown,USA,CA,SF Bay,san francisco
/company/yatown,Yatown,Company,NULL,330000,8/1/2010,angel,unknown,USA,CA,California - Other,NULL
/company/yattos,Yattos,Company,web,400000,3/31/2012,angel,unknown,USA,CA,SF Bay,san francisco
/company/yaupon-therapeutics,Yaupon Therapeutics,Company,biotech,14400000,8/11/2011,series-c+,unknown,USA,PA,Philadelphia,malvern
/company/ycd-multimedia,YCD Multimedia,Company,public_relations,12000000,6/22/2009,series-c+,unknown,USA,NY,New York,new york
/company/ycd-multimedia,YCD Multimedia,Company,public_relations,8500000,3/19/2006,series-a,unknown,USA,NY,New York,new york
/company/ycd-multimedia,YCD Multimedia,Company,public_relations,6000000,10/27/2011,venture,unknown,USA,NY,New York,new york
/company/ycharts,YCharts,Company,web,1500000,3/19/2010,series-a,unknown,USA,IL,Chicago,chicago
/company/ycharts,YCharts,Company,web,3250000,11/18/2011,series-b,unknown,USA,IL,Chicago,chicago
/company/ycharts,YCharts,Company,web,3900000,5/9/2013,series-c+,unknown,USA,IL,Chicago,chicago
/company/yekra,Yekra,Company,games_video,3000000,5/9/2013,series-a,unknown,USA,CA,Los Angeles,los angeles
/company/yellowbrck,YellowBrck,Company,mobile,150000,5/3/2011,angel,unknown,USA,NY,New York - Other,NULL
/company/yelp,Yelp,Company,search,10000000,10/1/2006,series-c+,ipo,USA,CA,SF Bay,san francisco
/company/yelp,Yelp,Company,search,5000000,10/1/2005,series-b,ipo,USA,CA,SF Bay,san francisco
/company/yelp,Yelp,Company,search,1000000,7/1/2004,series-a,ipo,USA,CA,SF Bay,san francisco
/company/yelp,Yelp,Company,search,15000000,2/26/2008,series-c+,ipo,USA,CA,SF Bay,san francisco
/company/yelp,Yelp,Company,search,25000000,1/27/2010,series-c+,ipo,USA,CA,SF Bay,san francisco
/company/yesgraph,YesGraph,Company,other,1200000,5/22/2013,angel,unknown,USA,CA,Sacramento,sacramento
/company/yesplz,YesPlz!,Company,ecommerce,30000,6/1/2011,angel,unknown,USA,CA,SF Bay,san francisco
/company/yestodate-com,YESTODATE.COM,Company,other,1000000,6/3/2009,angel,unknown,USA,FL,Miami,miami
/company/yesvideo,YesVideo,Company,web,5000000,6/1/2012,venture,unknown,USA,CA,SF Bay,santa clara
/company/yesvideo,YesVideo,Company,web,1325000,7/1/2000,series-a,unknown,USA,CA,SF Bay,santa clara
/company/yesvideo,YesVideo,Company,web,6116000,7/1/2000,series-b,unknown,USA,CA,SF Bay,santa clara
/company/yesvideo,YesVideo,Company,web,7000000,10/1/2001,series-c+,unknown,USA,CA,SF Bay,santa clara
/company/yesvideo,YesVideo,Company,web,4000000,2/1/2006,series-c+,unknown,USA,CA,SF Bay,santa clara
/company/yesvideo,YesVideo,Company,web,4640000,7/1/2003,venture,unknown,USA,CA,SF Bay,santa clara
/company/yesvideo,YesVideo,Company,web,3280000,3/1/2004,venture,unknown,USA,CA,SF Bay,santa clara
/company/yesware-2,Yesware,Company,enterprise,1000000,9/27/2011,venture,unknown,USA,MA,Boston,boston
/company/yesware-2,Yesware,Company,enterprise,4000000,6/20/2012,series-a,unknown,USA,MA,Boston,boston
/company/yevvo,YEVVO,Company,games_video,300000,1/1/2013,angel,unknown,USA,TX,Austin,austin
/company/yevvo,YEVVO,Company,games_video,200000,2/3/2013,angel,unknown,USA,TX,Austin,austin
/company/yext,Yext,Company,advertising,250000,11/1/2006,angel,unknown,USA,NY,New York,new york
/company/yext,Yext,Company,advertising,1500000,6/1/2008,series-a,unknown,USA,NY,New York,new york
/company/yext,Yext,Company,advertising,25000000,10/1/2009,series-c+,unknown,USA,NY,New York,new york
/company/yext,Yext,Company,advertising,2000000,9/1/2008,series-b,unknown,USA,NY,New York,new york
/company/yext,Yext,Company,advertising,10000000,7/28/2011,series-c+,unknown,USA,NY,New York,new york
/company/yext,Yext,Company,advertising,27000000,6/12/2012,series-c+,unknown,USA,NY,New York,new york
/company/yidio,Yidio,Company,games_video,500000,11/12/2009,angel,unknown,USA,CA,SF Bay,san francisco
/company/yield-software,Yield Software,Company,advertising,6000000,6/4/2008,series-b,unknown,USA,CA,SF Bay,san mateo
/company/yieldbot,Yieldbot,Company,advertising,1200000,12/1/2010,angel,unknown,USA,NY,New York,new york
/company/yieldbot,Yieldbot,Company,advertising,4200000,2/22/2012,series-a,unknown,USA,NY,New York,new york
/company/yieldbot,Yieldbot,Company,advertising,5000000,7/1/2013,series-a,unknown,USA,NY,New York,new york
/company/yieldbuild,YieldBuild,Company,advertising,6000000,3/1/2008,series-b,unknown,USA,CA,SF Bay,san francisco
/company/yieldex,Yieldex,Company,advertising,8500000,2/18/2009,series-b,unknown,USA,NY,New York,new york
/company/yieldex,Yieldex,Company,advertising,10000000,9/28/2011,series-c+,unknown,USA,NY,New York,new york
/company/yieldmetrics,YieldMetrics,Company,advertising,1700000,1/10/2013,series-a,unknown,USA,CA,Los Angeles,santa monica
/company/yiftee,Yiftee,Company,web,850000,1/7/2013,angel,unknown,USA,CA,SF Bay,menlo park
/company/yillio,Yillio,Company,software,95000,6/27/2013,angel,unknown,USA,NC,unknown,edenton
/company/yipit,Yipit,Company,web,250000,4/7/2010,angel,unknown,USA,NY,New York,new york
/company/yipit,Yipit,Company,web,1300000,6/30/2010,series-a,unknown,USA,NY,New York,new york
/company/yipit,Yipit,Company,web,6000000,6/21/2011,series-b,unknown,USA,NY,New York,new york
/company/yippeeo-internet-marketing-solutions,YippeeO Internet Marketing Solutions,Company,advertising,2000000,1/1/2007,series-a,unknown,USA,VA,Purvcellville,purvcellville
/company/yippy,Yippy,Company,NULL,2000000,3/5/2012,other,acquired,USA,FL,Fort Myers,fort myers
/company/yobongo,Yobongo,Company,web,1350000,3/23/2011,angel,acquired,USA,CA,SF Bay,san francisco
/company/yodio,Yodio,Company,web,850000,2/1/2008,series-a,unknown,USA,WA,Seattle,bellevue
/company/yodle,Yodle,Company,advertising,12000000,11/1/2007,series-b,unknown,USA,NY,New York,new york
/company/yodle,Yodle,Company,advertising,3000000,11/1/2006,series-a,unknown,USA,NY,New York,new york
/company/yodle,Yodle,Company,advertising,10000000,1/12/2009,series-c+,unknown,USA,NY,New York,new york
/company/yodle,Yodle,Company,advertising,10000002,2/1/2010,series-c+,unknown,USA,NY,New York,new york
/company/yodle,Yodle,Company,advertising,5000000,2/27/2013,series-c+,unknown,USA,NY,New York,new york
/company/yodlee,Yodlee,Company,ecommerce,35000000,6/4/2008,venture,unknown,USA,CA,SF Bay,redwood city
/company/yodlee,Yodlee,Company,ecommerce,75000000,1/1/2007,venture,unknown,USA,CA,SF Bay,redwood city
/company/yodlee,Yodlee,Company,ecommerce,6000000,6/29/2006,venture,unknown,USA,CA,SF Bay,redwood city
/company/yogasmoga,YOGASMOGA,Company,ecommerce,1000000,8/1/2012,angel,unknown,USA,NY,New York,new york
/company/yogiplay,YogiPlay,Company,mobile,1000000,3/29/2012,angel,unknown,USA,CA,SF Bay,menlo park
/company/yola,Yola,Company,web,5000000,11/1/2007,series-a,unknown,USA,CA,SF Bay,san francisco
/company/yola,Yola,Company,web,20000000,2/17/2009,series-b,unknown,USA,CA,SF Bay,san francisco
/company/yongopal,Wander (f. YongoPal),Company,mobile,15000,4/1/2010,angel,unknown,USA,CA,SF Bay,mountain view
/company/yongopal,Wander (f. YongoPal),Company,mobile,25000,6/1/2010,angel,unknown,USA,CA,SF Bay,mountain view
/company/yongopal,Wander (f. YongoPal),Company,mobile,20000,8/1/2010,angel,unknown,USA,CA,SF Bay,mountain view
/company/yongopal,Wander (f. YongoPal),Company,mobile,100000,10/28/2010,angel,unknown,USA,CA,SF Bay,mountain view
/company/yongopal,Wander (f. YongoPal),Company,mobile,25000,1/1/2011,angel,unknown,USA,CA,SF Bay,mountain view
/company/yonja,Yonja Media Group,Company,web,12500000,1/30/2008,venture,unknown,USA,CA,SF Bay,san francisco
/company/yoonew,yoonew,Company,web,2000000,8/1/2005,series-a,unknown,USA,NY,New York,new york
/company/yoonew,yoonew,Company,web,2000000,1/1/2007,series-a,unknown,USA,NY,New York,new york
/company/yoono,Yoono,Company,web,3250000,5/1/2008,series-a,unknown,USA,CA,SF Bay,san francisco
/company/yoono,Yoono,Company,web,2200000,8/1/2006,series-a,unknown,USA,CA,SF Bay,san francisco
/company/york-telecom,York Telecom,Company,mobile,6000000,4/14/2009,venture,unknown,USA,NJ,Eatontown,eatontown
/company/yotta280,Yotta280,Company,software,40000,12/12/2012,angel,unknown,USA,FL,Jacksonville,jacksonville
/company/yottaa,Yottaa,Company,software,4000000,8/31/2010,series-a,unknown,USA,MA,Boston,cambridge
/company/yottaa,Yottaa,Company,software,9000000,5/22/2012,series-b,unknown,USA,MA,Boston,cambridge
/company/yottamark,YottaMark,Company,software,10000000,7/24/2008,series-b,unknown,USA,CA,SF Bay,redwood city
/company/yottamark,YottaMark,Company,software,8000000,11/12/2009,series-c+,unknown,USA,CA,SF Bay,redwood city
/company/yottamark,YottaMark,Company,software,24000000,8/15/2012,series-c+,unknown,USA,CA,SF Bay,redwood city
/company/youare-tv,YouAre.TV,Company,games_video,1150000,8/25/2010,series-a,unknown,USA,NY,New York,new york
/company/youcaring,YouCaring,Company,ecommerce,50000,2/1/2012,angel,unknown,USA,CA,Redding,redding
/company/youcaring,YouCaring,Company,ecommerce,50000,2/1/2012,angel,unknown,USA,CA,Redding,redding
/company/youcastr,YouCastr,Company,games_video,500000,2/1/2008,angel,unknown,USA,MA,Boston,cambridge
/company/youdocs-beauty,YouDocs Beauty,Company,biotech,6423870,2/6/2013,series-a,unknown,USA,NY,New York,new york
/company/youeye,YouEye,Company,web,3000000,5/7/2013,series-a,unknown,USA,CA,SF Bay,mountain view
/company/yougift,YouGift,Company,ecommerce,1200000,3/22/2012,angel,unknown,USA,NY,New York,new york
/company/yougotlistings,YouGotListings,Company,NULL,150000,3/6/2011,angel,unknown,USA,MD,Washington DC,allston
/company/yougov,YouGov,Company,consulting,54000000,8/9/2007,venture,unknown,USA,CA,SF Bay,palo alto
/company/youmail,YouMail,Company,mobile,1900000,4/6/2007,series-a,unknown,USA,CA,Los Angeles,irvine
/company/youmail,YouMail,Company,mobile,4500000,11/6/2007,series-a,unknown,USA,CA,Los Angeles,irvine
/company/youmail,YouMail,Company,mobile,4000000,7/7/2011,series-b,unknown,USA,CA,Los Angeles,irvine
/company/youmail,YouMail,Company,mobile,1500000,7/1/2009,other,unknown,USA,CA,Los Angeles,irvine
/company/youmail,YouMail,Company,mobile,400000,9/1/2010,angel,unknown,USA,CA,Los Angeles,irvine
/company/youmail,YouMail,Company,mobile,355000,11/7/2011,angel,unknown,USA,CA,Los Angeles,irvine
/company/younite,YOUnite,Company,web,1300000,1/1/2006,angel,unknown,USA,CA,SF Bay,mountain view
/company/your-survival,Your Survival,Company,web,425000,11/10/2008,angel,unknown,USA,CT,Southport,southport
/company/yourenew-com,YouRenew.com,Company,hardware,120000,3/1/2009,angel,unknown,USA,CT,New Haven,new haven
/company/yourenew-com,YouRenew.com,Company,hardware,750000,7/1/2009,angel,unknown,USA,CT,New Haven,new haven
/company/yourlisten-com,YourListen.com,Company,other,10000,9/9/2012,angel,unknown,USA,CA,Los Angeles,los angeles
/company/yourmechanic,YourMechanic,Company,web,1800000,9/11/2012,series-a,unknown,USA,CA,SF Bay,mountain view
/company/yoursports,YourSports,Company,web,900000,10/10/2007,angel,unknown,USA,CA,SF Bay,san mateo
/company/yoursports,YourSports,Company,web,600000,1/1/2010,angel,unknown,USA,CA,SF Bay,san mateo
/company/yourstreet,YourStreet,Company,web,250000,10/1/2006,angel,unknown,USA,CA,SF Bay,san francisco
/company/yourtrumanshow,Your Truman Show,Company,advertising,1300000,12/1/2006,angel,unknown,USA,CA,SF Bay,san francisco
/company/yousendit,YouSendIt,Company,other,10000000,4/24/2007,series-b,unknown,USA,CA,SF Bay,campbell
/company/yousendit,YouSendIt,Company,other,5000000,10/25/2005,venture,unknown,USA,CA,SF Bay,campbell
/company/yousendit,YouSendIt,Company,other,14000000,7/15/2008,series-c+,unknown,USA,CA,SF Bay,campbell
/company/yousendit,YouSendIt,Company,other,4700000,11/14/2006,venture,unknown,USA,CA,SF Bay,campbell
/company/yousendit,YouSendIt,Company,other,15000000,8/2/2010,series-c+,unknown,USA,CA,SF Bay,campbell
/company/youtern,YouTern,Company,web,50000,1/1/2010,angel,unknown,USA,NV,Carson City,carson city
/company/youthnoise,YouthNoise,Company,NULL,1500000,6/25/2006,venture,unknown,USA,CA,SF Bay,san francisco
/company/youtube,YouTube,Company,games_video,3500000,11/1/2005,series-a,acquired,USA,CA,SF Bay,san bruno
/company/youtube,YouTube,Company,games_video,8000000,4/1/2006,series-b,acquired,USA,CA,SF Bay,san bruno
/company/youweb,YouWeb,Company,consulting,2000000,8/23/2011,venture,unknown,USA,CA,SF Bay,mountain view
/company/yovia,Yovia,Company,web,300000,5/20/2009,angel,unknown,USA,FL,Atlantic Beach,atlantic beach
/company/yowza,Yowza,Company,mobile,1500000,1/30/2012,series-a,unknown,USA,CA,Los Angeles,los angeles
/company/yozons,Yozons,Company,ecommerce,240000,1/1/2001,angel,unknown,USA,WA,Seattle,kirkland
/company/yr-mrkt,YR.MRKT,Company,ecommerce,50000,1/1/2012,angel,unknown,USA,NY,New York,new york city
/company/yulex,Yulex,Company,NULL,15000000,3/16/2011,venture,unknown,USA,AZ,Phoenix,maricopa
/company/yumber,Yumber,Company,advertising,160000,4/1/2012,angel,unknown,USA,CA,San Diego,san diego
/company/yume,YuMe,Company,advertising,9000000,10/1/2007,series-b,ipo,USA,CA,SF Bay,redwood city
/company/yume,YuMe,Company,advertising,7000000,3/5/2007,series-a,ipo,USA,CA,SF Bay,redwood city
/company/yume,YuMe,Company,advertising,5000000,9/4/2009,series-c+,ipo,USA,CA,SF Bay,redwood city
/company/yume,YuMe,Company,advertising,25000000,2/17/2010,venture,ipo,USA,CA,SF Bay,redwood city
/company/yume,YuMe,Company,advertising,5000000,11/16/2010,venture,ipo,USA,CA,SF Bay,redwood city
/company/yume,YuMe,Company,advertising,11900000,11/15/2011,venture,ipo,USA,CA,SF Bay,redwood city
/company/yume,YuMe,Company,advertising,10000000,5/23/2012,venture,ipo,USA,CA,SF Bay,redwood city
/company/yummly,Yummly,Company,web,1850000,11/16/2010,series-a,unknown,USA,CA,SF Bay,palo alto
/company/yummly,Yummly,Company,web,6000000,3/21/2012,series-a,unknown,USA,CA,SF Bay,palo alto
/company/yurbuds,Yurbuds,Company,hardware,219000,7/5/2012,angel,unknown,USA,MO,Saint Louis,saint louis
/company/yushino,Yushino,Company,games_video,100000,3/1/2012,angel,unknown,USA,NY,New York,new york
/company/yushino,Yushino,Company,games_video,150000,1/10/2013,angel,unknown,USA,NY,New York,new york
/company/z-plane,Z Plane,Company,other,31469,4/19/2013,angel,unknown,USA,CA,SF Bay,palo alto
/company/z2live,Z2Live,Company,software,1000000,10/1/2008,series-a,unknown,USA,WA,Seattle,seattle
/company/z2live,Z2Live,Company,software,3000000,8/1/2009,series-b,unknown,USA,WA,Seattle,seattle
/company/z80-labs-technology-incubator,Z80 Labs Technology Incubator,Company,software,5000000,7/1/2012,other,unknown,USA,NY,Buffalo,buffalo
/company/z80-labs-technology-incubator,Z80 Labs Technology Incubator,Company,software,1000000,6/25/2013,venture,unknown,USA,NY,Buffalo,buffalo
/company/zaarly,Zaarly,Company,ecommerce,1000000,3/9/2011,angel,unknown,USA,CA,SF Bay,san francisco
/company/zaarly,Zaarly,Company,ecommerce,14150000,10/24/2011,series-a,unknown,USA,CA,SF Bay,san francisco
/company/zadara-storage,Zadara Storage,Company,software,7000000,7/16/2012,series-a,unknown,USA,CA,Los Angeles,irvine
/company/zadspace,Zadspace,Company,NULL,3200000,3/24/2011,series-b,unknown,USA,NULL,United States - Other,NULL
/company/zady,Zady,Company,web,1350000,3/1/2013,angel,unknown,USA,NY,New York,new york
/company/zafgen,Zafgen,Company,biotech,28000000,3/29/2010,series-b,unknown,USA,MA,Boston,cambridge
/company/zafgen,Zafgen,Company,biotech,5180000,9/11/2006,series-a,unknown,USA,MA,Boston,cambridge
/company/zafgen,Zafgen,Company,biotech,33000000,7/7/2011,series-c+,unknown,USA,MA,Boston,cambridge
/company/zafgen,Zafgen,Company,biotech,3000000,8/28/2012,other,unknown,USA,MA,Boston,cambridge
/company/zafgen,Zafgen,Company,biotech,21000000,12/4/2012,series-c+,unknown,USA,MA,Boston,cambridge
/company/zafu-com,Zafu,Company,ecommerce,4100000,8/10/2007,series-b,unknown,USA,CA,SF Bay,berkeley
/company/zag,Zag,Company,search,13500000,9/1/2007,series-c+,unknown,USA,CA,Los Angeles,santa monica
/company/zag,Zag,Company,search,32400000,1/23/2009,series-c+,unknown,USA,CA,Los Angeles,santa monica
/company/zag,Zag,Company,search,37400000,2/5/2009,series-c+,unknown,USA,CA,Los Angeles,santa monica
/company/zagster,Zagster,Company,software,245000,6/29/2011,angel,unknown,USA,PA,Philadelphia,philadelphia
/company/zagster,Zagster,Company,software,118000,1/24/2012,angel,unknown,USA,PA,Philadelphia,philadelphia
/company/zagster,Zagster,Company,software,1000000,10/18/2012,venture,unknown,USA,PA,Philadelphia,philadelphia
/company/zalicus,Zalicus,Company,biotech,8500000,6/29/2011,venture,ipo,USA,MA,Boston,cambridge
/company/zamzee,Zamzee,Company,web,1000000,11/22/2010,venture,unknown,USA,NULL,SF Bay,redwood city
/company/zanbato,Zanbato,Company,ecommerce,250000,8/15/2010,angel,unknown,USA,CA,SF Bay,mountain view
/company/zanbato,Zanbato,Company,ecommerce,1600000,1/18/2011,series-a,unknown,USA,CA,SF Bay,mountain view
/company/zanbato,Zanbato,Company,ecommerce,3000000,11/28/2011,series-b,unknown,USA,CA,SF Bay,mountain view
/company/zango,Zango,Company,games_video,40000000,3/1/2004,series-a,unknown,USA,WA,Seattle,bellevue
/company/zannel,Zannel,Company,web,6000000,10/4/2006,series-a,acquired,USA,CA,SF Bay,san francisco
/company/zannel,Zannel,Company,web,10000000,6/2/2008,series-b,acquired,USA,CA,SF Bay,san francisco
/company/zao-com,Zao.com,Company,enterprise,1300000,6/28/2012,venture,unknown,USA,CA,Los Angeles,los angeles
/company/zap,ZAP,Company,cleantech,25000000,8/10/2009,venture,unknown,USA,CA,Santa Rose,santa rose
/company/zapier,Zapier,Company,software,1200000,10/31/2012,angel,unknown,USA,CA,SF Bay,mountain view
/company/zappli,Zappli,Company,mobile,500000,11/29/2010,angel,unknown,USA,CA,SF Bay,san francisco
/company/zappos,Zappos,Company,web,20000000,10/1/2004,series-c+,acquired,USA,NV,Las Vegas,henderson
/company/zappos,Zappos,Company,web,15000000,6/1/2005,series-c+,acquired,USA,NV,Las Vegas,henderson
/company/zappos,Zappos,Company,web,7500000,5/1/2002,series-c+,acquired,USA,NV,Las Vegas,henderson
/company/zappos,Zappos,Company,web,1100000,3/1/2000,series-b,acquired,USA,NV,Las Vegas,henderson
/company/zappos,Zappos,Company,web,6000000,8/1/2005,series-c+,acquired,USA,NV,Las Vegas,henderson
/company/zappos,Zappos,Company,web,13000000,11/1/2005,series-c+,acquired,USA,NV,Las Vegas,henderson
/company/zappos,Zappos,Company,web,150000,1/1/1999,angel,acquired,USA,NV,Las Vegas,henderson
